id;title;description;availability;condition;price;link;image_link;brand
705;amber 1.64gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>1.64gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>20x18.5x10mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;15;https://gemmesterra.com/Botiga/en/home/705-ambar-164gr.html;http://gemmesterra.com/Botiga/1445/Amber_1.64gr.jpg;Gemmesterra
706;amber 2.09gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>2.09gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>28x17x15mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/706-ambar-209gr.html;http://gemmesterra.com/Botiga/1448/Amber_2.09gr.jpg;Gemmesterra
707;amber 5.95gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>5.95gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>32.5x26x12.5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;42;https://gemmesterra.com/Botiga/en/home/707-ambar-595gr.html;http://gemmesterra.com/Botiga/1452/Amber_5.95gr.jpg;Gemmesterra
708;amber 3.83gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>3.83gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>29.5x28x15mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;30;https://gemmesterra.com/Botiga/en/home/708-ambar-383gr.html;http://gemmesterra.com/Botiga/1466/Amber_3.83gr.jpg;Gemmesterra
709;amber 1.40gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>1.40gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>34x13x8mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;15;https://gemmesterra.com/Botiga/en/home/709-ambar-140gr.html;http://gemmesterra.com/Botiga/1509/Amber_1.40gr.jpg;Gemmesterra
710;turquoise 3.94gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Turquoise</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>3.94gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>31.5x22x5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Free From</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Blue</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>5-6</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Arizona</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;56;https://gemmesterra.com/Botiga/en/home/710-turquesa-394gr.html;http://gemmesterra.com/Botiga/1514/Turquoise_3.94gr.jpg;Gemmesterra
711;turquoise 7.84gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Turquoise</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>7.84gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>33.5x24x9mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Free From</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Blue</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>5-6</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Arizona</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;94;https://gemmesterra.com/Botiga/en/home/711-turquesa-784gr.html;http://gemmesterra.com/Botiga/1532/Turquoise_7.84gr.jpg;Gemmesterra
712;turquoise 4.84gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Turquoise</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>4.84gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>28.5x22.5x7.5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Free From</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Blue</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>5-6</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Arizona</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;65;https://gemmesterra.com/Botiga/en/home/712-turquesa-484gr.html;http://gemmesterra.com/Botiga/1536/Turquoise_4.84gr.jpg;Gemmesterra
713;turquoise 6.60gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Turquoise</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>6.60gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>33.5x22x10mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Free From</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Blue</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>5-6</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Arizona</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;82;https://gemmesterra.com/Botiga/en/home/713-turquesa-660gr.html;http://gemmesterra.com/Botiga/1540/Turquoise_6.60gr.jpg;Gemmesterra
714;spinel 2.08ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Spinel</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>2.08ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>6.5x6.2x4.2mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Pink</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>7.5-8</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Tanzania</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;121;https://gemmesterra.com/Botiga/en/home/714-espinela-208ct.html;http://gemmesterra.com/Botiga/1500/Spinel_2.08ct.jpg;Gemmesterra
715;garnet 1.18ct;"";"in stock";new;73;https://gemmesterra.com/Botiga/en/home/715-granate-118ct.html;http://gemmesterra.com/Botiga/1548/Garnet_1.18ct.jpg;Gemmesterra
716;amber 2.16gr;"";"in stock";new;30;https://gemmesterra.com/Botiga/en/home/716-ambar-216gr.html;http://gemmesterra.com/Botiga/1552/Amber_2.16gr.jpg;Gemmesterra
717;garnet 1.59ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Garnet</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>1.59ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>6x5.5x4.8mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Yellow/Red</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>6.5-7.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Tanzania</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;98;https://gemmesterra.com/Botiga/en/home/717-granate-159ct.html;http://gemmesterra.com/Botiga/1556/Garnet_1.59ct.jpg;Gemmesterra
718;amber 0.62gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Amber</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>0.62gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>16.5x14.5x5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>2-2.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;18;https://gemmesterra.com/Botiga/en/home/718-ambar-062gr.html;http://gemmesterra.com/Botiga/1560/Amber_0.62gr.jpg;Gemmesterra
719;fluorite 1.41ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Fluorite</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>1.41ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>6.5x6x3.5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Cushion</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Deep blue</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>4</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Pakistan</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;92;https://gemmesterra.com/Botiga/en/home/719-fluorita-141ct.html;http://gemmesterra.com/Botiga/1564/Fluorite_1.41ct.jpg;Gemmesterra
720;sphene 1.87ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Sphene</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>1.87ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>8.2x6x4mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Green</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>3.5-4</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Madagascar</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;73;https://gemmesterra.com/Botiga/en/home/720-esfena-187ct.html;http://gemmesterra.com/Botiga/1568/Sphene_1.87ct.jpg;Gemmesterra
721;tourmaline 1.05ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>:<!-- --> <span>Tourmaline</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>:<!-- --> <span>1.05ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>:<!-- --> <span>6.6x4.5x4.5</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>:<!-- --> <span>Briollete</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Pink</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>:<!-- --> <span>7-7.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Nigeria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;41;https://gemmesterra.com/Botiga/en/home/721-turmalina-105ct.html;http://gemmesterra.com/Botiga/1572/Tourmaline_1.05ct.jpg;Gemmesterra
722;orthoclase 2.81ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>:<!-- --> <span>Orthoclase</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>:<!-- --> <span>2.81ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>:<!-- --> <span>10.3x8.5x5.9mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>:<!-- --> <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>:<!-- --> <span>6-6.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Madagascar</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;70;https://gemmesterra.com/Botiga/en/home/722-ortoclasa-281ct.html;http://gemmesterra.com/Botiga/1576/Orthoclase_2.81ct.jpg;Gemmesterra
723;forsterite 0.33ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Forsterite</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>0.33ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>4x3.5x2.5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Yellow</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>7</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Myanmar</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;133;https://gemmesterra.com/Botiga/en/home/723-forsterita-033ct.html;http://gemmesterra.com/Botiga/1580/Forsterite_0.33ct.jpg;Gemmesterra
724;sphalerite 7.40ct;"";"in stock";new;179;https://gemmesterra.com/Botiga/en/home/724-esfalerita-740ct.html;http://gemmesterra.com/Botiga/1584/Sphalerite_7.40ct.jpg;Gemmesterra
725;sphalerite 10.50ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>:<!-- --> <span>Sphalerite</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>:<!-- --> <span>10.50ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>:<!-- --> <span>13x13x8mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>:<!-- --> <span>Brilliant</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Yellow/Red</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>:<!-- --> <span>3.5-4</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Cantabria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;254;https://gemmesterra.com/Botiga/en/home/725-esfalerita-1050ct.html;http://gemmesterra.com/Botiga/1588/Sphalerite_10.50ct.jpg;Gemmesterra
726;rodocrosite 12.70gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Rodocrosite</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>12.70gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>22x21.5x15mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Rough</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Pink</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>3.5-4</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Argentina</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;104;https://gemmesterra.com/Botiga/en/home/726-rodocrosita-1270gr.html;http://gemmesterra.com/Botiga/1592/Rodocrosite_12.70gr.jpg;Gemmesterra
727;andesine 3.81ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>:<!-- --> <span>Andesine</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>:<!-- --> <span>3.81ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>:<!-- --> <span>11x9x6mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>:<!-- --> <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Red/Orange</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>:<!-- --> <span>6-6.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>USA</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;69;https://gemmesterra.com/Botiga/en/home/727-andesina-381ct.html;http://gemmesterra.com/Botiga/1596/Andesine_3.81ct.jpg;Gemmesterra
728;jade jadeite 9.80ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Jade jadeite</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>9.80ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>16x12x5mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Green</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>6-7</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Myanmar</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;36;https://gemmesterra.com/Botiga/en/home/728-jade-jadeita-980ct.html;http://gemmesterra.com/Botiga/1600/Jade_jadeite_9.80ct.jpg;Gemmesterra
729;peridot 5,5gr;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Peridot</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>5,5gr</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>37x8.5x3mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Oval</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Plata</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>6.5-7</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Pakistà</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;79;https://gemmesterra.com/Botiga/en/home/729-peridot-55gr.html;http://gemmesterra.com/Botiga/1959/Peridot_5;Gemmesterra
740;tourmaline 0.95ct;"<table id=\"t01\">\n<tbody>\n<tr>\n<th id=\"product\">Product Details</th>\n</tr>\n<tr>\n<td id=\"type\">GEM TYPE</td>\n<td>: <span>Tourmaline</span></td>\n</tr>\n<tr>\n<td id=\"weight\">TOTAL WEIGHT</td>\n<td>: <span>0.95ct</span></td>\n</tr>\n<tr>\n<td id=\"size\">SIZE : (LxWxH)</td>\n<td>: <span>7x4x4mm</span></td>\n</tr>\n<tr>\n<td id=\"shape\">SHAPE</td>\n<td>: <span>Briollete</span></td>\n</tr>\n<tr>\n<td id=\"color\">COLOR</td>\n<td>: <span>Pink</span></td>\n</tr>\n<tr>\n<td id=\"hardness\">HARDNESS</td>\n<td>: <span>7-7.5</span></td>\n</tr>\n<tr>\n<td id=\"origin\">ORIGIN</td>\n<td>: <span>Nigeria</span></td>\n</tr>\n<tr>\n<td id=\"treatment\">TREATMENT</td>\n<td id=\"unh\">: Unheated / Untreated</td>\n</tr>\n</tbody>\n</table>";"in stock";new;34;https://gemmesterra.com/Botiga/en/home/740-turmalina-095ct.html;http://gemmesterra.com/Botiga/1813/Tourmaline_0.95ct.jpg;Gemmesterra
